Port_ID,pnl,Win_Positions,Total_Positions,ROI,Win_rate,Sharpe_Ratio,MDD,Score,Rank
4029422834086627072,2799.90254984,38,102,0.3876158054175622,37.254901960784316,0.22849328194875335,0.0,1411.4287980810836,82.0
4029506971304830209,2413.6540000200002,3,52,0.3341439291415825,5.769230769230769,-0.42632650758950563,-0.0025422007452203777,1207.7938287958286,98.0
4029507714735307777,1537.89995998,2,53,0.21290538546541526,3.7735849056603774,-0.5594019441397506,0.0,769.5925610670931,122.0
4029749871687083265,3662.13654822,367,856,0.5069826475812538,42.873831775700936,0.4161026900948365,0.0,1941.269670639516,51.0
4030392204221219329,1347.75800996,8,85,0.18658231750546794,9.411764705882353,-0.10145438581548157,0.0,676.316321443501,127.0
4030395639953224449,4413.76154738,86,492,0.6110368866968353,17.479674796747968,-0.8450472576925526,-0.2104093413626425,2232.8029810673393,43.0
4030555430101054209,3358.38032001,32,121,0.4649309286544831,26.446280991735538,-0.68851307421573,0.0,1688.883146190731,63.0
4030565764341697025,2789.87828996,51,105,0.3862280565591874,48.57142857142857,-0.1276621415046557,-0.015958135135132525,1410.3163905913118,83.0
4030626027667524352,3796.34803991,116,233,0.5255627568963742,49.78540772532189,-0.7969284736121112,-0.07989650194775871,1933.0791325063792,53.0
4030635536196756737,2581.61417484,679,1294,0.3573961735615353,52.47295208655333,-2.665411978062483,-0.21272225104562506,1494.5785666547124,76.0
4030708912786799105,1612.84376999,2,60,0.22328053415755353,3.3333333333333335,-0.6511232276830236,0.0,807.0665411018316,120.0
4031173908980084736,5360.42572991,85,225,0.742092162028576,37.77777777777778,-0.8220117414947263,-0.016178449633389234,2705.861283387406,37.0
4031181049693676544,4545.2423384,73,302,0.629238960447962,24.17218543046358,-0.7576254234091356,-0.17299202866502292,2294.64701699209,42.0
4031408429897920512,1351.26659997,4,82,0.1870680433185624,4.878048780487805,-0.35256091201528894,0.0,676.8707135936638,126.0
4031414524297538817,2726.79561774,90,244,0.37749495232959746,36.885245901639344,-0.23735545718410456,-0.1717302942839124,1390.473307860466,85.0
4031451549482615297,3124.54121527,44,114,0.43255846878901516,38.59649122807017,-0.28716949315183116,-0.027060626810000342,1575.5571193287578,72.0
4031493134338259457,9082.69828786,683,1889,1.2573999807295975,36.156696664902064,-2.066688151445587,-0.8205558609316967,4746.500623926146,18.0
4031673021422897664,1984.71719999,72,229,0.2747623327262496,31.4410480349345,-0.5064330661714329,-0.03489144760612653,1014.0135524615453,110.0
4032403303704824321,2060.57051952,123,223,0.2852633930381153,55.15695067264574,0.27142386979739436,-0.1328325578118317,1067.2423124386075,105.0
4033614723417828608,4602.23981649,115,516,0.6371296362780503,22.28682170542636,-0.4180981284559927,-0.735864260520973,2335.7473341722553,41.0
4033639786957934336,2848.14185731,25,149,0.394294008563896,16.778523489932887,-1.4103187355591351,0.0,1431.6497874567128,80.0
4034359562055356161,5284.65441593,391,799,0.7316024544858678,48.93617021276596,-0.4023725784000478,-0.9974210699814692,2759.7735284558976,35.0
4034786679304751616,2521.07586938,123,321,0.34901530900936245,38.31775700934579,0.46559305085311276,0.0,1297.5077377518019,92.0
4035034554469394176,2517.32079973,66,395,0.3484954607929069,16.70886075949367,-0.013907983035955054,-0.38782730036799057,1278.5300989571585,93.0
4035430878731345664,2493.75041995,43,89,0.34523240017569196,48.31460674157304,0.4965686395423324,0.0,1259.8442564550353,94.0
4036548677626662656,3296.87667987,68,147,0.45641642410133704,46.25850340136054,-0.5178928464281809,0.0,1668.9296232198203,66.0
4037073643537925121,1540.4004996200001,83,446,0.21325155775865906,18.609865470852018,0.13065283687786625,0.0,795.1429001215517,121.0
4037121179310444801,7237.92173826,772,1595,1.0020108965168282,48.40125391849529,-1.7714785196080474,-0.5557379432474286,3850.761271309303,23.0
4037179073830813185,2331.43490998,31,73,0.32276159770709206,42.465753424657535,-0.8601931642112842,0.0,1175.0820073095415,101.0
4037282461943784704,4760.3656195,136,504,0.6590204197606836,26.984126984126984,-1.0122466721203234,-0.15481236899003303,2421.1146138339523,39.0
4037511388357114368,3552.34051692,413,953,0.49178259102698785,43.33683105981112,-0.0053705574896554115,-0.7270881193417008,1900.1686149782056,55.0
4037717032428033792,1897.3229995,102,317,0.26266356399814117,32.17665615141956,0.3530121418775028,0.0,979.3140324627996,112.0
4037785885739608577,1934.5792352600001,59,254,0.2678212813021824,23.228346456692915,0.15218389411004776,0.0,985.0431818862605,111.0
4038768306117031680,1741.91425988,22,100,0.2411489281476267,22.0,-1.1231194506325877,0.0,877.6053597256295,117.0
4039129759104249600,1264.28919972,59,133,0.17502697601321776,44.3609022556391,0.5755331623576962,0.0,649.8796052552027,128.0
4039279455324236544,1038.80741926,181,327,0.14381149605125146,55.35168195718655,0.4163888072378503,0.0,573.7324719292102,130.0
4040382575336130560,0.0,0,76,0.0,0.0,-inf,0.0,0.0,144.0
4040843843196854529,2151.70406,19,59,0.29787983238373755,32.20338983050847,-0.45503744988289657,0.0,1081.6116059664769,104.0
4041804592937345281,-776.34299969,85,368,-0.10747617524128539,23.097826086956523,-1.6467007408309275,-0.7984297866987532,-362.69299508004826,147.0
4041860229502600193,2327.33599982,38,97,0.322194148542444,39.175257731958766,0.059842219657072565,0.0,1175.1324387397085,100.0
